"titleInfo.title","subject.topic","language.languageTerm"
"[*] South arches Tel Dan (Tel el-Qadi) [*] South Qanatir, Haram al-Sharif, Jerusalem [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] South arcade","[*] Motazilites [*] conversation [*] architecture [*] streams [*] Muslims [*] Relations [*] candles [*] Imamate [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] bedrooms [*] Doctrines architecture [*] forests [*] Ismailites","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] South arches Tel Dan (Tel el-Qadi) [*] South Qanatir, Haram al-Sharif, Jerusalem [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] South arcade","[*] Motazilites [*] conversation [*] architecture [*] streams [*] Muslims [*] Relations [*] candles [*] Imamate [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] bedrooms [*] Doctrines architecture [*] forests [*] Ismailites","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] South arches Tel Dan (Tel el-Qadi) [*] South Qanatir, Haram al-Sharif, Jerusalem [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] South arcade","[*] Motazilites [*] conversation [*] architecture [*] streams [*] Muslims [*] Relations [*] candles [*] Imamate [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] bedrooms [*] Doctrines architecture [*] forests [*] Ismailites","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] South arches Tel Dan (Tel el-Qadi) [*] South Qanatir, Haram al-Sharif, Jerusalem [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] South arcade","[*] Motazilites [*] conversation [*] architecture [*] streams [*] Muslims [*] Relations [*] candles [*] Imamate [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] bedrooms [*] Doctrines architecture [*] forests [*] Ismailites","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] South arches Tel Dan (Tel el-Qadi) [*] South Qanatir, Haram al-Sharif, Jerusalem [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] South arcade","[*] Motazilites [*] conversation [*] architecture [*] streams [*] Muslims [*] Relations [*] candles [*] Imamate [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] bedrooms [*] Doctrines architecture [*] forests [*] Ismailites","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] South arches Tel Dan (Tel el-Qadi) [*] South Qanatir, Haram al-Sharif, Jerusalem [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] South arcade","[*] Motazilites [*] conversation [*] architecture [*] streams [*] Muslims [*] Relations [*] candles [*] Imamate [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] bedrooms [*] Doctrines architecture [*] forests [*] Ismailites","[*] No linguistic content [*] ara [*] English [*] eng [*] zxx"
"[*] South arches Tel Dan (Tel el-Qadi) [*] South Qanatir, Haram al-Sharif, Jerusalem [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] South arcade","[*] Motazilites [*] conversation [*] architecture [*] streams [*] Muslims [*] Relations [*] candles [*] Imamate [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] bedrooms [*] Doctrines architecture [*] forests [*] Ismailites","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] South arches Tel Dan (Tel el-Qadi) [*] South Qanatir, Haram al-Sharif, Jerusalem [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] South arcade","[*] Motazilites [*] conversation [*] architecture [*] streams [*] Muslims [*] Relations [*] candles [*] Imamate [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] bedrooms [*] Doctrines architecture [*] forests [*] Ismailites","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] South arches Tel Dan (Tel el-Qadi) [*] South Qanatir, Haram al-Sharif, Jerusalem [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] South arcade","[*] Motazilites [*] conversation [*] architecture [*] streams [*] Muslims [*] Relations [*] candles [*] Imamate [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] bedrooms [*] Doctrines architecture [*] forests [*] Ismailites","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] South arches Tel Dan (Tel el-Qadi) [*] South Qanatir, Haram al-Sharif, Jerusalem [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] South arcade","[*] Motazilites [*] conversation [*] architecture [*] streams [*] Muslims [*] Relations [*] candles [*] Imamate [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] bedrooms [*] Doctrines architecture [*] forests [*] Ismailites","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] South arches Tel Dan (Tel el-Qadi) [*] South Qanatir, Haram al-Sharif, Jerusalem [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] South arcade","[*] Motazilites [*] conversation [*] architecture [*] streams [*] Muslims [*] Relations [*] candles [*] Imamate [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] bedrooms [*] Doctrines architecture [*] forests [*] Ismailites","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] South arches Tel Dan (Tel el-Qadi) [*] South Qanatir, Haram al-Sharif, Jerusalem [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] South arcade","[*] Motazilites [*] conversation [*] architecture [*] streams [*] Muslims [*] Relations [*] candles [*] Imamate [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] bedrooms [*] Doctrines architecture [*] forests [*] Ismailites","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] South arches Tel Dan (Tel el-Qadi) [*] South Qanatir, Haram al-Sharif, Jerusalem [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] South arcade","[*] Motazilites [*] conversation [*] architecture [*] streams [*] Muslims [*] Relations [*] candles [*] Imamate [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] bedrooms [*] Doctrines architecture [*] forests [*] Ismailites","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] South arches Tel Dan (Tel el-Qadi) [*] South Qanatir, Haram al-Sharif, Jerusalem [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] South arcade","[*] Motazilites [*] conversation [*] architecture [*] streams [*] Muslims [*] Relations [*] candles [*] Imamate [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] bedrooms [*] Doctrines architecture [*] forests [*] Ismailites","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] South arches Tel Dan (Tel el-Qadi) [*] South Qanatir, Haram al-Sharif, Jerusalem [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] South arcade","[*] Motazilites [*] conversation [*] architecture [*] streams [*] Muslims [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] bedrooms [*] Doctrines architecture [*] forests [*] Imamate [*] Ismailites","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] South arches Tel Dan (Tel el-Qadi) [*] South Qanatir, Haram al-Sharif, Jerusalem [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] South arcade","[*] Motazilites [*] conversation [*] architecture [*] streams [*] Muslims [*] Relations [*] candles [*] Imamate [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] bedrooms [*] Doctrines architecture [*] forests [*] Ismailites","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] South arches Tel Dan (Tel el-Qadi) [*] South Qanatir, Haram al-Sharif, Jerusalem [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] South arcade","[*] Motazilites [*] conversation [*] architecture [*] streams [*] Muslims [*] Relations [*] candles [*] Imamate [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] bedrooms [*] Doctrines architecture [*] forests [*] Ismailites","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] South arches Tel Dan (Tel el-Qadi) [*] South Qanatir, Haram al-Sharif, Jerusalem [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] South arcade","[*] Motazilites [*] conversation [*] architecture [*] streams [*] Muslims [*] Relations [*] candles [*] Imamate [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] bedrooms [*] Doctrines architecture [*] forests [*] Ismailites","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] South arches Tel Dan (Tel el-Qadi) [*] South Qanatir, Haram al-Sharif, Jerusalem [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] South arcade","[*] Motazilites [*] conversation [*] architecture [*] streams [*] Muslims [*] Relations [*] candles [*] Imamate [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] bedrooms [*] Doctrines architecture [*] forests [*] Ismailites","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] South arches Tel Dan (Tel el-Qadi) [*] South Qanatir, Haram al-Sharif, Jerusalem [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] South arcade","[*] Motazilites [*] conversation [*] architecture [*] streams [*] Muslims [*] Relations [*] candles [*] Imamate [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] bedrooms [*] Doctrines architecture [*] forests [*] Ismailites","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] South arches Tel Dan (Tel el-Qadi) [*] South Qanatir, Haram al-Sharif, Jerusalem [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] South arcade","[*] Motazilites [*] conversation [*] architecture [*] streams [*] Muslims [*] Relations [*] candles [*] Imamate [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] bedrooms [*] Doctrines architecture [*] forests [*] Ismailites","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] South arches Tel Dan (Tel el-Qadi) [*] South Qanatir, Haram al-Sharif, Jerusalem [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] South arcade","[*] Motazilites [*] conversation [*] architecture [*] streams [*] Muslims [*] Relations [*] candles [*] Imamate [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] bedrooms [*] Doctrines architecture [*] forests [*] Ismailites","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] South arches Tel Dan (Tel el-Qadi) [*] South Qanatir, Haram al-Sharif, Jerusalem [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] South arcade","[*] Motazilites [*] conversation [*] architecture [*] streams [*] Muslims [*] Relations [*] candles [*] Imamate [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] bedrooms [*] Doctrines architecture [*] forests [*] Ismailites","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] South arches Tel Dan (Tel el-Qadi) [*] South Qanatir, Haram al-Sharif, Jerusalem [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] South arcade","[*] Motazilites [*] conversation [*] architecture [*] streams [*] Muslims [*] Relations [*] candles [*] Imamate [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] bedrooms [*] Doctrines architecture [*] forests [*] Ismailites","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] South arches [*] South Qanatir, Haram al-Sharif, Jerusalem Drainage project at Tel Dan - Tel el-Qadi [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] South arcade","[*] Motazilites [*] conversation [*] architecture [*] Muslims [*] Relations [*] candles [*] Imamate [*] Sunnites [*] Shīʻah [*] South Asians [*] bedrooms [*] Doctrines [*] pioneers architecture [*] forests [*] Ismailites [*] drying","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] South arches [*] South Qanatir, Haram al-Sharif, Jerusalem [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya Maqamat (St. Petersburg) [*] South arcade","[*] conversation [*] architecture [*] Muslims [*] forests [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] bedrooms [*] Doctrines [*] pioneers [*] Motazilites architecture [*] Imamate [*] Ismailites [*] drying","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] South Qanatir, Haram al-Sharif, Jerusalem [*] South arches [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya Maqamat (St. Petersburg) [*] South arcade","[*] conversation [*] architecture [*] Muslims [*] forests [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] bedrooms [*] Doctrines [*] pioneers [*] Motazilites architecture [*] Imamate [*] Ismailites [*] drying","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] South arches [*] South Qanatir, Haram al-Sharif, Jerusalem [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Maqam al-Nabiy [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya Maqamat (St. Petersburg) [*] South arcade","[*] conversation [*] architecture [*] Muslims [*] forests [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] bedrooms [*] Doctrines [*] pioneers [*] Motazilites architecture [*] Imamate [*] Ismailites [*] drying","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] Masjid wa-Madrasat al-Qadi Yahya [*] Makamat [*] Mosque of al Qadi Yahya [*] Maqamat (Vienna, ÖNB AF 9) [*] Sessions [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya Maqamat (St. Petersburg) [*] Assemblies","[*] conversation [*] architecture [*] Muslims [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] bedrooms [*] Doctrines [*] pioneers [*] Motazilites [*] forests [*] Imamate [*] Ismailites miniatures (paintings) [*] drying","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] Masjid wa-Madrasat al-Qadi Yahya [*] Makamat [*] Mosque of al Qadi Yahya [*] Sessions [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya Maqamat (St. Petersburg) [*] Maqamat (Bibliothèque nationale de France, Arabe 5847) [*] Assemblies","[*] conversation [*] Relations [*] Sunnites [*] Shīʻah [*] tents [*] Doctrines [*] horses [*] merchants [*] mosques [*] rulers [*] judges [*] donkeys [*] camels [*] miniatures (paintings) [*] Ismailites [*] caravans miniatures (paintings) [*] caravanserais","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] Masjid wa-Madrasat al-Qadi Yahya [*] Makamat [*] Mosque of al Qadi Yahya Tel el-Qadi (Tel Dan). An archaeological site in Israel in the upper Galilee next to the Golan Heights [*] Sessions [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] Maqamat (Bibliothèque nationale de France, Arabe 5847) [*] Assemblies","[*] conversation [*] Relations [*] cattle [*] Sunnites [*] Shīʻah [*] archaeological sites [*] tents [*] Doctrines [*] pioneers [*] horses [*] mosques [*] rulers [*] judges [*] donkeys [*] camels [*] miniatures (paintings) [*] Ismailites miniatures (paintings)","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] Masjid wa-Madrasat al-Qadi Yahya [*] Makamat [*] Mosque of al Qadi Yahya Tel el-Qadi (Tel Dan). An archaeological site in Israel in the upper Galilee next to the Golan Heights [*] Sessions [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] Maqamat (Bibliothèque nationale de France, Arabe 5847) [*] Assemblies","[*] conversation [*] Relations [*] Sunnites [*] Shīʻah [*] tents [*] Doctrines [*] horses [*] merchants [*] mosques [*] rulers [*] judges [*] donkeys [*] camels [*] miniatures (paintings) [*] Ismailites [*] caravans miniatures (paintings) [*] caravanserais","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] Masjid wa-Madrasat al-Qadi Yahya [*] Makamat [*] Mosque of al Qadi Yahya Tel el-Qadi (Tel Dan). An archaeological site in Israel in the upper Galilee next to the Golan Heights [*] Sessions [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] Maqamat (Bibliothèque nationale de France, Arabe 5847) [*] Assemblies","[*] conversation [*] Relations [*] Sunnites [*] Shīʻah [*] tents [*] Doctrines [*] horses [*] merchants [*] mosques [*] rulers [*] judges [*] donkeys [*] camels [*] miniatures (paintings) [*] Ismailites [*] caravans miniatures (paintings) [*] caravanserais","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] Founding the Fatimid state [*] Iftitāḥ al-daʻwah wa-ibtidāʼ al-dawlah. English [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya Tel el-Qadi (Tel Dan). An archaeological site in Israel in the upper Galilee next to the Golan Heights [*] Sessions [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya [*] Assemblies","[*] History [*] conversation [*] Relations [*] rulers [*] Sunnites [*] Shīʻah [*] tents [*] horses [*] mosques [*] Fatimites [*] judges [*] camels [*] miniatures (paintings) [*] caravans miniatures (paintings) [*] caravanserais","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] Muhammad, messenger of Allah [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Shifa of Qadi ʻIyad Tel el-Qadi (Tel Dan). An archaeological site in Israel in the upper Galilee next to the Golan Heights [*] Shifāʼ bi-taʻrīf ḥuqūq al-Muṣṭafá. English [*] Sessions [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] Religious life [*] Islam [*] Relations [*] rulers [*] Sunnites [*] Shīʻah [*] tents [*] horses [*] Fatimites [*] judges [*] mosques [*] camels [*] miniatures (paintings) [*] caravans miniatures (paintings) [*] caravanserais","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] Golestan [*] Gulistan of Sa'adi (Khosrovani Coll.) [*] Masjid wa-Madrasat al-Qadi Yahya [*] Honorable qadi caught by surprise with a young man [*] Mosque of al Qadi Yahya Tel el-Qadi (Tel Dan). An archaeological site in Israel in the upper Galilee next to the Golan Heights [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] Religious life [*] Muslims [*] Islam [*] painted manuscripts [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] bedrooms [*] qadis [*] sexual intercourse [*] homosexuality [*] Fatimites [*] miniatures (paintings) [*] Islamic art [*] storytelling miniatures (paintings)","[*] No linguistic content [*] English [*] eng [*] zxx [*] ara"
"[*] Golestan [*] Gulistan of Sa'adi (Khosrovani Coll.) [*] Masjid wa-Madrasat al-Qadi Yahya Qadi Yahya at Habbaniyya Mosque, Habbaniya, Cairo, al-Qahira, Egypt [*] Honorable qadi caught by surprise with a young man [*] Mosque of al Qadi Yahya [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] Religious life [*] Muslims [*] Islam [*] painted manuscripts [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] bedrooms [*] qadis [*] sexual intercourse [*] homosexuality architecture [*] Fatimites [*] miniatures (paintings) [*] Islamic art [*] storytelling","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan [*] Gulistan of Sa'adi (Khosrovani Coll.) [*] Masjid wa-Madrasat al-Qadi Yahya [*] Honorable qadi caught by surprise with a young man [*] Mosque of al Qadi Yahya Excavation at Tel Dan (Tel el-Qadi) [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] streams [*] Religious life [*] excavations (archaeology) [*] Muslims [*] Islam [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] bedrooms [*] qadis [*] sexual intercourse [*] homosexuality architecture [*] Fatimites [*] miniatures (paintings)","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan [*] Gulistan of Sa'adi (Khosrovani Coll.) [*] Masjid wa-Madrasat al-Qadi Yahya [*] Honorable qadi caught by surprise with a young man [*] Mosque of al Qadi Yahya Excavation at Tel Dan (Tel el-Qadi) [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] streams [*] Religious life [*] excavations (archaeology) [*] Muslims [*] Islam [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] bedrooms [*] qadis [*] sexual intercourse [*] homosexuality architecture [*] Fatimites [*] miniatures (paintings)","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt Excavation at Tel Dan (Tel el-Qadi) [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] minarets [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites [*] madrasas [*] religious buildings","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt Excavation at Tel Dan (Tel el-Qadi) [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] minarets [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites [*] madrasas [*] religious buildings","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
"[*] Golestan Tel Dan (Tel el-Qadi) [*] Madrasa Abu Bakr Muzhir [*] Masjid wa-Madrasat al-Qadi Yahya [*] Mosque of al Qadi Yahya [*] Qadi Abu Bakr Ibn Muzhir Mosque, Cairo, al-Qahira, Egypt [*] Rose Garden [*] Mosque of al-Qadi Yehya [*] Mosque and Madrasa of al-Qadi Yahya","[*] History [*] conversation [*] architecture [*] streams [*] Religious life [*] Muslims [*] Islam [*] mihrabs [*] Relations [*] candles [*] Sunnites [*] Shīʻah [*] South Asians [*] archaeological sites [*] forests [*] bedrooms [*] qadis [*] sexual intercourse architecture [*] Fatimites","[*] zxx [*] No linguistic content [*] English [*] eng [*] ara"
